"address/city","address/community","address/neighborhood","address/state","address/streetAddress","address/subdivision","address/zipcode","bathrooms","bedrooms","currency","description","latitude","livingArea","longitude","photos/0","photos/1","photos/2","photos/3","photos/4","photos/5","photos/6","photos/7","photos/8","photos/9","photos/10","photos/11","photos/12","photos/13","photos/14","photos/15","photos/16","photos/17","photos/18","photos/19","photos/20","photos/21","photos/22","photos/23","photos/24","photos/25","photos/26","photos/27","photos/28","photos/29","photos/30","photos/31","photos/32","photos/33","photos/34","photos/35","photos/36","photos/37","photos/38","photos/39","photos/40","photos/41","photos/42","photos/43","photos/44","photos/45","photos/46","photos/47","photos/48","photos/49","photos/50","photos/51","photos/52","photos/53","photos/54","photos/55","photos/56","photos/57","photos/58","photos/59","photos/60","photos/61","photos/62","photos/63","photos/64","photos/65","photos/66","photos/67","price","url","yearBuilt"
"Harbor City",,,"CA","1522 Lomita Blvd #103",,"90710","1.5","2","USD","NEW NEW NEW - Be the first to live in these exceptional 2 bedroom 1-1/2 bath apartment homes. Open floor plans, rich wood kitchen cabinets with exquisite granite counters, stainless steel appliances including gas stove, dishwasher & built-in microwave. Easy care tile floors through-out, air conditioned/force air heat, in unit washers & dryers, generous bedrooms, 1 with private balcony, great closets, spa like bathrooms. Elevator, 2 gated, assigned parking spaces. Close to parks, shopping, entertainment and most freeways including 1. Everything you want, everything you need in this beautiful Mediterranean style building.

Residents pay own utilities - Prefer no smoking - no pets - 2 gated, assigned parking spaces -
Actual rent is $2495.00 per month but reduced by $100.00 per month for the first 12 months.","33.7974739074707",,"-118.30353546142578","https://photos.zillowstatic.com/fp/b0cbd1f89fb6e20a489c78b4654b3c48-p_f.jpg","https://photos.zillowstatic.com/fp/f80e696329de6e559da3be77a64c1cd1-p_f.jpg","https://photos.zillowstatic.com/fp/7a42f74cb5b65376561f56635b023e93-p_f.jpg","https://photos.zillowstatic.com/fp/79836ea55b5f4fb37522f18455729262-p_f.jpg","https://photos.zillowstatic.com/fp/07e885543b9bce431fe5b2411b6ebc66-p_f.jpg","https://photos.zillowstatic.com/fp/8627b49237d269031e106be069afe012-p_f.jpg","https://photos.zillowstatic.com/fp/7127ec461626e0957f30f3f4b740a5aa-p_f.jpg","https://photos.zillowstatic.com/fp/e495fafa357bea386e7fde59bad651b9-p_f.jpg","https://photos.zillowstatic.com/fp/058200f999859db1f53e2a950935bfea-p_f.jpg","https://photos.zillowstatic.com/fp/20d31d658185d0edfc9f7af0b8834fbc-p_f.jpg","https://photos.zillowstatic.com/fp/db0dfd599d44aa15c3941c836bbdab01-p_f.jpg","https://photos.zillowstatic.com/fp/706bb85e1443e76e4f24b97e7ab33a4e-p_f.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2395","https://www.zillow.com/homedetails/1522-Lomita-Blvd-103-Harbor-City-CA-90710/2077955410_zpid/",
"Los Angeles",,,"CA","1507 W 60th St",,"90047","1","3","USD","Beautiful 3 bedroom Front House 3+1 front house 

Come tour our rustic charmer locate on a quiet street residential street! Very well maintained unit, granite counter tops, hardwood floors. Washer & dryer hookups in unit, bright unit fenced in front and back.

 City Vouchers, VASH Welcome!
 For more properties like this visit GoSection8.com.","33.986019134521484",,"-118.30268096923828","https://maps.googleapis.com/maps/api/streetview?location=1507+W+60th+St%2C+Los+Angeles%2C+CA+90047&size=1025x768&key=AIzaSyARFMLB1na-BBWf7_R3-5YOQQaHqEJf6RQ&source=outdoor&&signature=c2usFC9zPN-RCZ4CVx98Vv0Nac8=",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1995","https://www.zillow.com/homedetails/1507-W-60th-St-Los-Angeles-CA-90047/2118967657_zpid/","1980"
"Los angeles",,,"CA","16030 Moorpark St APT 2",,"91436","3","2","USD","Beautiful townhouse located in the heart of Enicno with easy access to the 101 & 405 freeway. This large 1,730 sq ft town home has 2 master bedrooms with there own bathrooms plus a loft and a guest bathroom. Some additional great features include a private garage with access to the home, in unit laundry, outdoor 150 sq ft rooftop terrace and a pool. This is a must see, schedule your private showing today!","34.157264709472656","1730","-118.48263549804688","https://photos.zillowstatic.com/fp/1771c94bc47a42eaf5c6ca063f486f04-p_f.jpg","https://photos.zillowstatic.com/fp/4039ee2a6c8cf6d24682c270662a72d5-p_f.jpg","https://photos.zillowstatic.com/fp/573416e9bfec2dfb253c7da8e38e54bc-p_f.jpg","https://photos.zillowstatic.com/fp/aedc51b292f9c414beb9139d0adc01d5-p_f.jpg","https://photos.zillowstatic.com/fp/2fbf8f3672907d8ce3c248a8d1f59cc3-p_f.jpg","https://photos.zillowstatic.com/fp/a9ed084393fce036266cda81124cbe37-p_f.jpg","https://photos.zillowstatic.com/fp/6b8cb4bf633137d091c492f4594a6eeb-p_f.jpg","https://photos.zillowstatic.com/fp/2b3989b27861058ef76d91ca36f1bef3-p_f.jpg","https://photos.zillowstatic.com/fp/262bf05a0d91916dcfe7ae1eab0d6b46-p_f.jpg","https://photos.zillowstatic.com/fp/cf9d2d9265871688f635fd86ee8fc1b3-p_f.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3300","https://www.zillow.com/homedetails/16030-Moorpark-St-APT-2-Los-Angeles-CA-91436/19981391_zpid/","1981"
"Pacific Palisades",,,"CA","1030 Hartzell St",,"90272","2","3","USD","Charming updated bright cheerful home located north of sunset with expansive large lot size, park like backyard. Newer kitchen with top of the line built in appliance open to living and dinning area. Large master bedroom with newer master bathroom and loads of closet space. 2 other bedrooms with a full bath off of hallway. Hardwood floors throughout, central heating and cooling system and gas/wood fire place in living room. Garage is converted to a bonus room that may be used as a GYM/office/den. Gorgeous serene backyard with a pool, huge grassy ground and fruit trees which is great for outdoor entertaining. Just minutes from Palisades village and Caruso new coming mall shopping, restaurant and theatre.","34.04851150512695","1900","-118.5200424194336","https://photos.zillowstatic.com/fp/75cf56cb26717b0a11fc8e6797377b18-p_f.jpg","https://photos.zillowstatic.com/fp/178acac2c19bb856a218530a78bc8c26-p_f.jpg","https://photos.zillowstatic.com/fp/b013529b68cfd1cea28c58956d3c1840-p_f.jpg","https://photos.zillowstatic.com/fp/2e6e76c0adbba50715714b53516104ea-p_f.jpg","https://photos.zillowstatic.com/fp/5cba9338f89242e002d28d4cff112e64-p_f.jpg","https://photos.zillowstatic.com/fp/4d594c3382bf26532c368b804ccc4a36-p_f.jpg","https://photos.zillowstatic.com/fp/f2c27d7753584a097a24713abdc89189-p_f.jpg","https://photos.zillowstatic.com/fp/5c671140918d33cf7783de224a52e5f7-p_f.jpg","https://photos.zillowstatic.com/fp/11485234e5c54da2e3342e5348b05e96-p_f.jpg","https://photos.zillowstatic.com/fp/a1e03d5d9458929d39fca33a282d5651-p_f.jpg","https://photos.zillowstatic.com/fp/18880c22d3cebeecc70b9873ed72e7df-p_f.jpg","https://photos.zillowstatic.com/fp/533267810c5d4a4b8fa823d774e3e1bb-p_f.jpg","https://photos.zillowstatic.com/fp/b47cdc88a167688f1996286406d7d538-p_f.jpg","https://photos.zillowstatic.com/fp/81b1fabd6c9291adddd93b9864506e42-p_f.jpg","https://photos.zillowstatic.com/fp/fb9b08032438e3ebec54e1bdbab64aa2-p_f.jpg","https://photos.zillowstatic.com/fp/367443f5de7bd503d7a8544f46f9a68d-p_f.jpg","https://photos.zillowstatic.com/fp/a99d1a94c2612c0e1118eb73e7b64084-p_f.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9300","https://www.zillow.com/homedetails/1030-Hartzell-St-Pacific-Palisades-CA-90272/20545583_zpid/","1924"
"Los Angeles",,,"CA","9404 S Figueroa St",,"90003","2","3","USD","3brd apartment This LARGE 3 bedroom unit is townhome style, with kitchen living room and guest bath downstairs, and 3 HUGE bedrooms upstairs. Bright and spacious floor plan and part of a clean fourplex building. Gated drive, laundry on site, easy access to the 110 fwy, and much more!

com.","33.9506721496582","1200","-118.2824935913086","https://photos.zillowstatic.com/fp/3a0074b508d9d65e51ed6c547344cec2-p_f.jpg","https://photos.zillowstatic.com/fp/c14e7f2e82b02602e9b6286702979256-p_f.jpg","https://photos.zillowstatic.com/fp/5d9a766c3d039b7d79c9f9c6cf7d1e8e-p_f.jpg","https://photos.zillowstatic.com/fp/e9691ed5cf9ffba1cb32fa8cfb14c4eb-p_f.jpg","https://photos.zillowstatic.com/fp/b3a6018da086ea43aec6e89ef505380a-p_f.jpg","https://photos.zillowstatic.com/fp/0d8a89f5371bf6a7b2fafb6973f8df4b-p_f.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2641","https://www.zillow.com/homedetails/9404-S-Figueroa-St-Los-Angeles-CA-90003/20951353_zpid/","1954"
"Van Nuys",,,"CA","14543 Burbank Blvd #217",,"91411","2","2","USD","COME BY AND SEE OUR GREAT APARTMENT!!! MOVE IN SPECIAL - ONE FREE MONTH - $250.00 SECURITY DEPOSIT (oac) MOVES YOU IN!!! BEAUTIFUL TWO BEDROOM APARTMENT IN SHERMAN OAKS IN SEPTEMBER!!! GREAT LOCATION!!!(Valid from 09/18/2020 till 10/01/2020)

14543 Burbank Blvd., Sherman Oaks... Windward Isle Apartments is a fabulous townhouse style apartment community! Residents enjoy the beautiful, lush landscaped grounds and sparkling pool. A short distance from a variety of markets, shops, restaurants, and minutes from the 101 and 405 Freeways. We are professionally managed by LBPM and by a friendly, dedicated on-site resident manager to assist our residents. Our building features open, spacious units, controlled entrance access, laundry facilities and covered parking. We have a super low security deposit (oac) and a move in special you can't pass up! You will find much to love about our apartments. Windward Isle awaits you, come see your new home - fill out a Guest Card today!","34.17243194580078","900","-118.45043182373047","https://photos.zillowstatic.com/fp/6b7832c306458004f23052feb794e5c2-p_f.jpg","https://photos.zillowstatic.com/fp/cb9d7008ce52be0140f29273a950df57-p_f.jpg","https://photos.zillowstatic.com/fp/5635b8d36632ae8600109ed80e0e9782-p_f.jpg","https://photos.zillowstatic.com/fp/0991a3fd7b087e1d1109f5fa2857c84c-p_f.jpg","https://photos.zillowstatic.com/fp/cebc64fd96eda5bcd7a648759ff7a53c-p_f.jpg","https://photos.zillowstatic.com/fp/9c79941cb4348c5347d94e9fbb327117-p_f.jpg","https://photos.zillowstatic.com/fp/b3642783c5c8a2d7c2838bd4ab41240c-p_f.jpg","https://photos.zillowstatic.com/fp/d152bd81ebf1a83ba16145b728deb0d8-p_f.jpg","https://photos.zillowstatic.com/fp/9b3d495c86bf30290f7a68de246ad3be-p_f.jpg","https://photos.zillowstatic.com/fp/4e678357d266880884444790618f63d6-p_f.jpg","https://photos.zillowstatic.com/fp/7815e8bce0bdc7733bdd4fab716d691b-p_f.jpg","https://photos.zillowstatic.com/fp/d7eb4577af71222b28d0c3a0ba7e6629-p_f.jpg","https://photos.zillowstatic.com/fp/52238adfe79996a28f5a5620eb2abba0-p_f.jpg","https://photos.zillowstatic.com/fp/a2b19c37473cff9b798955e6a2b82e00-p_f.jpg","https://photos.zillowstatic.com/fp/399aeb94b960ac711292c09ed9e7ebfe-p_f.jpg","https://photos.zillowstatic.com/fp/6bb5409bdd468e86e417ba057ddfac90-p_f.jpg","https://photos.zillowstatic.com/fp/957414da15950df5d82753449b25112b-p_f.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2195","https://www.zillow.com/homedetails/14543-Burbank-Blvd-217-Van-Nuys-CA-91411/2077820034_zpid/",
"Culver City",,,"CA","3832 Mentone Ave",,"90232","1","1","USD","Quiet rear unit of a duplex. Hardwood floors. Single car private garage. Close to Sony Studios. Close to shops and entertainment in downtown Culver City.","34.019203186035156","700","-118.40425109863281","https://photos.zillowstatic.com/fp/861dec6e0688a901ede24fd4f5ec05a8-p_f.jpg","https://photos.zillowstatic.com/fp/b3501a501927136b5f91ee4c948f00f2-p_f.jpg","https://photos.zillowstatic.com/fp/03f524ff3eea4d88bf3b6082cec276f4-p_f.jpg","https://photos.zillowstatic.com/fp/dde5e5b863f7c10612361234c65c9191-p_f.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2000","https://www.zillow.com/homedetails/3832-Mentone-Ave-Culver-City-CA-90232/2094997519_zpid/","1947"
"San Pedro",,,"CA","1825 S Patton Ave",,"90732","1.5","2","USD","Big view home in popular Vista Del Oro neighborhood. This comfortable 2 bed + office/1.5 bath home with oversized windows throughout is full of natural light, capturing views of the Ocean, LA Harbor and Vincent Thomas Bridge. While retaining loads of original charm this home is upgraded with all of today's modern conveniences. Property features an enclosed, private backyard ideal for entertaining or just relaxing. Attached oversized one car garage has plenty of storage with direct entry into the house.","33.7271728515625","1467","-118.30592346191406","https://photos.zillowstatic.com/fp/9b3565cf4c0d3ba7b72b4100417537f4-p_f.jpg","https://photos.zillowstatic.com/fp/47a740459acbe10e5116533b04e487c8-p_f.jpg","https://photos.zillowstatic.com/fp/50f2902b51942c0f3d4101929b4054af-p_f.jpg","https://photos.zillowstatic.com/fp/f22fd0c5971593cbd8060b184ee64196-p_f.jpg","https://photos.zillowstatic.com/fp/646f58f3b9a3678e26b6bd01cdde2e63-p_f.jpg","https://photos.zillowstatic.com/fp/dc8f0737d6a6dd1de15764c1b06cffef-p_f.jpg","https://photos.zillowstatic.com/fp/9ca4da533965c91d18007a1d505a8426-p_f.jpg","https://photos.zillowstatic.com/fp/f9ef0d9e0809b56bd071e7cac23e7035-p_f.jpg","https://photos.zillowstatic.com/fp/9e3fea8e3a1af9754282cb8227622e4c-p_f.jpg","https://photos.zillowstatic.com/fp/3f8f30e8d80e05d4fca0689cee0869c4-p_f.jpg","https://photos.zillowstatic.com/fp/467ba4cd2b2aa8b81e0f6cb1c843581c-p_f.jpg","https://photos.zillowstatic.com/fp/716dbf312dd98c3b5ca23002073a3fab-p_f.jpg","https://photos.zillowstatic.com/fp/3a63de2214cd1a5e023883e7bab24a9b-p_f.jpg","https://photos.zillowstatic.com/fp/58e19811f42a4e4baeb4ae098f79d792-p_f.jpg","https://photos.zillowstatic.com/fp/c8c78a3ce741061bef2197d5b5369973-p_f.jpg","https://photos.zillowstatic.com/fp/296ca00c0a7349a12dbea6d011bf362c-p_f.jpg","https://photos.zillowstatic.com/fp/5b3703d6cbe10a8c09b44a502aaa781e-p_f.jpg","https://photos.zillowstatic.com/fp/c6511cef361253a86e78586ced08eed1-p_f.jpg","https://photos.zillowstatic.com/fp/2ec45155ac37df00d981b666d0e76d17-p_f.jpg","https://photos.zillowstatic.com/fp/f85164e962a32c3fd0047bb9dce1d03e-p_f.jpg","https://photos.zillowstatic.com/fp/546f070e1217b62b50d89b3a8c0a152c-p_f.jpg","https://photos.zillowstatic.com/fp/b7b358a021898518e756c8daeb42ab52-p_f.jpg","https://photos.zillowstatic.com/fp/f532dce15e071d6c2b64ceee360b3c81-p_f.jpg","https://photos.zillowstatic.com/fp/9d194f5871f0096930e1a76d4d6def58-p_f.jpg","https://photos.zillowstatic.com/fp/878e8d8303cb6f1ca772f0483cebda17-p_f.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3400","https://www.zillow.com/homedetails/1825-S-Patton-Ave-San-Pedro-CA-90732/21310839_zpid/","1951"
"Encino",,,"CA","16844 Weddington St",,"91436","2","3","USD","High-end remodel on tree lined street in 10 rated Encino Charter school district. Updated kitchen with breakfast area. Fully renovated spa-like master bath with double vanity, soaking tub and separate shower. Large pristine landscaped backyard with two patios. Beautiful new hardwood floors. Brand new central A/C & heat. Indoor laundry with top of the line washer/dryer. Detached two car garage. Minimum lease term of 1 year. Will consider pets. Showings by appointment only.","34.16709518432617","1535","-118.50044250488281","https://photos.zillowstatic.com/fp/3b68bdd021d94350bbe719a5fd21fcc3-p_f.jpg","https://photos.zillowstatic.com/fp/4fbeed3ed52a867ba4c8739202990dab-p_f.jpg","https://photos.zillowstatic.com/fp/3dda7d294f3c686ea7bd20cac1718708-p_f.jpg","https://photos.zillowstatic.com/fp/c4e0addf16a501215f1917d6267e4bc8-p_f.jpg","https://photos.zillowstatic.com/fp/00ed282fac06a21d1efadc24c146c375-p_f.jpg","https://photos.zillowstatic.com/fp/d2d3297b159b75d8e3d457eafd90ab1b-p_f.jpg","https://photos.zillowstatic.com/fp/5649e263fd4678cf2b334108f0b889bd-p_f.jpg","https://photos.zillowstatic.com/fp/6cce091a414a3f153784e0a22259eaf0-p_f.jpg","https://photos.zillowstatic.com/fp/e3db04b035395fcdde040578dc73f8ac-p_f.jpg","https://photos.zillowstatic.com/fp/98a208e125142346897f89c56597bc80-p_f.jpg","https://photos.zillowstatic.com/fp/8d23ece1c44dfde14ddf1f3133744cc1-p_f.jpg","https://photos.zillowstatic.com/fp/545b76651ca6e2d696c33ad8b32a753e-p_f.jpg","https://photos.zillowstatic.com/fp/94ef0dc4f3ec90d594f6c4afd6df1296-p_f.jpg","https://photos.zillowstatic.com/fp/e47fd7f4ad11f7f590e6b13497bd050b-p_f.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4500","https://www.zillow.com/homedetails/16844-Weddington-St-Encino-CA-91436/19980381_zpid/","1952"
"Los Angeles",,,"CA","154 E 47th St",,"90011","1","2","USD","Newly Renovated 2 Bedroom - City Section 8 - Coming Soon!! Newly renovated 3 bedroom/ 1 bathroom with modern features located. Renovations include recessed lighting, all new stainless-steel appliances, new hardwood flooring, and a modern efficient kitchen. Kitchen area has large dual sink, stainless steel microwave, and stove. With concrete counter tops, and brand-new cabinets with a plethora of storage.solarentals.com. For more properties like this visit GoSection8.com.","34.000797271728516","2814","-118.27274322509766","https://photos.zillowstatic.com/fp/2206e8d6aaabda1951925826c07a0079-p_f.jpg","https://photos.zillowstatic.com/fp/6195b0c36f794a40e53256a4055e6be1-p_f.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1850","https://www.zillow.com/homedetails/154-E-47th-St-Los-Angeles-CA-90011/20616447_zpid/","1922"
"Santa Monica",,,"CA","744 San Lorenzo St",,"90402","6","6","USD","Enjoy perfected California indoor/outdoor living in this exquisitely designed English Country Estate, nestled along one of the most coveted streets in Santa Monica Canyon. The designer interiors exude elegance and the floor plan offers the perfect balance of functional living space and leisure. The spacious formal living room opens out to lush landscaping and leads back into the dining room with hand-painted walls. A large eat-in kitchen, family room, den, two bedrooms and a huge game room that could become a possible third downstairs room finish out the downstairs. The east wing of the second floor encompasses a glamorous master retreat, complete with fabulous den with built in storage, walk-in closets, and a luxurious ensuite bath. Another large family room can be found upstairs as well as three more bedrooms, one of which has its separate access. Take in the peace and tranquility of the oasis-like pool/spa and garden surrounded by mature landscaping which provides extreme privacy. 2020-09-01","34.03927993774414","5800","-118.50907135009766","https://photos.zillowstatic.com/fp/398cbb03ef479aba53fa18ad04aceff8-p_f.jpg","https://photos.zillowstatic.com/fp/03942fdf006ae2dda86553602edbe8fd-p_f.jpg","https://photos.zillowstatic.com/fp/6930c367bc11cc3f5ef30af92a948bae-p_f.jpg","https://photos.zillowstatic.com/fp/2480afa15b8402732373845ea5347420-p_f.jpg","https://photos.zillowstatic.com/fp/9de05e18a43ba58d4fdbc224cecb671c-p_f.jpg","https://photos.zillowstatic.com/fp/1cc80d9814313d7d15ab42e962ed2ed7-p_f.jpg","https://photos.zillowstatic.com/fp/83e97a9eac2bb7e4c8227685d7b550ab-p_f.jpg","https://photos.zillowstatic.com/fp/8994806362a0b7626ca0f92ae0c77246-p_f.jpg","https://photos.zillowstatic.com/fp/3a7c62ab254c66605dcfdd4010ef2bf8-p_f.jpg","https://photos.zillowstatic.com/fp/e979c8edcd42f31d3f3646af18656de2-p_f.jpg","https://photos.zillowstatic.com/fp/3812ee177ffeaf169dbecce96c6cdc0f-p_f.jpg","https://photos.zillowstatic.com/fp/bc989cc1336b4a0ec437eadcc8da91b4-p_f.jpg","https://photos.zillowstatic.com/fp/1b7476399b272a2beb48c2b35c16e087-p_f.jpg","https://photos.zillowstatic.com/fp/98ef885e57b4278da5fa43aec9d86b4c-p_f.jpg","https://photos.zillowstatic.com/fp/2aab69748f046a981c651d71322bde8a-p_f.jpg","https://photos.zillowstatic.com/fp/e2a68a5be8983bd5429ac1a0cbe59e50-p_f.jpg","https://photos.zillowstatic.com/fp/66d9218ca93c45ad48cd64571894729a-p_f.jpg","https://photos.zillowstatic.com/fp/80e5e1aacc7ff653f9f54c60b3ca30a3-p_f.jpg","https://photos.zillowstatic.com/fp/b515b6a83a2831cf1c7eae3a34d5443c-p_f.jpg","https://photos.zillowstatic.com/fp/7c0448285714ddbfb9916ca5a1f11da6-p_f.jpg","https://photos.zillowstatic.com/fp/67f5104de00dd76686eef8d9aafe17ec-p_f.jpg","https://photos.zillowstatic.com/fp/4883ae882016ea990ba8d5dc1c6ec53e-p_f.jpg","https://photos.zillowstatic.com/fp/21b4d800cd33019ab469fb282a04666b-p_f.jpg","https://photos.zillowstatic.com/fp/74419f6e91433d1a3181e1bb6c691f32-p_f.jpg","https://photos.zillowstatic.com/fp/af3080ee551281a98b2558edeac86de3-p_f.jpg","https://photos.zillowstatic.com/fp/0a3005fadff9aa62c6087a1f8630d36a-p_f.jpg","https://photos.zillowstatic.com/fp/309bd09250e24623b946568c49e4fae6-p_f.jpg","https://photos.zillowstatic.com/fp/827bc8fd901ad2adf7a2f351655840ae-p_f.jpg","https://photos.zillowstatic.com/fp/90b00cfcdffca758e3dfd3907ad03836-p_f.jpg","https://photos.zillowstatic.com/fp/8e3c67223b58541e12254fc88f3358fa-p_f.jpg","https://photos.zillowstatic.com/fp/71665412fb2178f4b4688c792fc95e56-p_f.jpg","https://photos.zillowstatic.com/fp/4d434dd4fd42cf9cc359bec3c8691faa-p_f.jpg","https://photos.zillowstatic.com/fp/ee9afa8f3d9d3ed6341d2449d052ffc4-p_f.jpg","https://photos.zillowstatic.com/fp/4ce12028578ef4f576ed34cee8a4fc46-p_f.jpg","https://photos.zillowstatic.com/fp/3e7585d61587795265486e4af893264c-p_f.jpg","https://photos.zillowstatic.com/fp/213460c7c1ba6666fd2eb5da6cc74236-p_f.jpg","https://photos.zillowstatic.com/fp/36a5ba1ba313afb35b0195c9cf91eb44-p_f.jpg","https://photos.zillowstatic.com/fp/66c5c5779383e4fd615d60f981bed189-p_f.jpg","https://photos.zillowstatic.com/fp/a28252bf90adb11ade001402d05aab2d-p_f.jpg","https://photos.zillowstatic.com/fp/b502cdffc509007e571dab9da751c2d9-p_f.jpg","https://photos.zillowstatic.com/fp/7c708809a65407e92be57764af7620fd-p_f.jpg","https://photos.zillowstatic.com/fp/a6ef1d0ce0277552dd02a375e9e0c029-p_f.jpg","https://photos.zillowstatic.com/fp/93a74ab88e58a9d31577c93380449cc3-p_f.jpg","https://photos.zillowstatic.com/fp/d75cb0c26391abd7acf2554f71537aea-p_f.jpg","https://photos.zillowstatic.com/fp/624f58478b7315fcac3e7b64dbf571a5-p_f.jpg","https://photos.zillowstatic.com/fp/d6d0a032224330f13f96a69b79411a09-p_f.jpg","https://photos.zillowstatic.com/fp/b029c06daddac647b000e1c79477e54f-p_f.jpg","https://photos.zillowstatic.com/fp/7be9c7b0daf680c562d18be7d62cd5f1-p_f.jpg","https://photos.zillowstatic.com/fp/8d87712c6e72da7df9b3a226c68d427b-p_f.jpg","https://photos.zillowstatic.com/fp/98b940e174c1349308bb979df9b873bb-p_f.jpg","https://photos.zillowstatic.com/fp/1a1fc8d08951b4228f16aad0655e96d9-p_f.jpg","https://photos.zillowstatic.com/fp/ebe86c37c52febc4c919d1bf6f0cd4fd-p_f.jpg",,,,,,,,,,,,,,,,,"45000","https://www.zillow.com/homedetails/744-San-Lorenzo-St-Santa-Monica-CA-90402/20539279_zpid/","1940"
"Los angeles",,,"CA","18319 Collins St APT 3",,"91356","2.5","3","USD","Spacious Townhouse with 3 bedrooms and 2.5 baths in 27-unit building. 2-car Parking Included. Beautiful, nicely remodeled and very spacious townhouse in one of the best parts of Tarzana. 3 oversized bedrooms, including a gorgeous master suite with a walk-in closet, 2.5 baths, large eat-in kitchen, great living room with a fireplace. Huge, very private back patio perfect for entertaining. 2 car attached garage with a lot of storage space. Small gated complex with pool, spa, and nice landscaping. Easy access to 101 freeway and public transportation, walk to Ventura Blvd, shops, and restaurants. Free basic cable. Please contact the owner for additional pictures and information.","34.175987243652344","1650","-118.53170013427734","https://photos.zillowstatic.com/fp/cb8e042b2821eac5372ddc068ce7d364-p_f.jpg","https://photos.zillowstatic.com/fp/b4e99067d498fd9bc1093a1cd70a612a-p_f.jpg","https://photos.zillowstatic.com/fp/d03616447e4432899cb2cc2c1e9b5e94-p_f.jpg","https://photos.zillowstatic.com/fp/ffa3a05f26114b67a921880985b63b8e-p_f.jpg","https://photos.zillowstatic.com/fp/92c9c68c52bd5be5673c666674635d54-p_f.jpg","https://photos.zillowstatic.com/fp/75a72feaab2a024b81ada838d3f2ec12-p_f.jpg","https://photos.zillowstatic.com/fp/d91b930018260824ca059129906e7496-p_f.jpg","https://photos.zillowstatic.com/fp/3667b115e323abe5582c6844183bf1ea-p_f.jpg","https://photos.zillowstatic.com/fp/6d9ada3f893da516b404daa3fac03e9e-p_f.jpg","https://photos.zillowstatic.com/fp/2538152c58c42ce83059cd3ebe7e2e7f-p_f.jpg","https://photos.zillowstatic.com/fp/d48d6789a9d42d8fa41322794f6064f5-p_f.jpg","https://photos.zillowstatic.com/fp/e99426dafbb2ccaf8f42904ed42aed67-p_f.jpg","https://photos.zillowstatic.com/fp/bd799da43f00258927b81496883caeea-p_f.jpg","https://photos.zillowstatic.com/fp/c67133a1d6511cf4b0933c90fd1e05a2-p_f.jpg","https://photos.zillowstatic.com/fp/5e7fc4ce4531469a52caab08bde3f923-p_f.jpg","https://photos.zillowstatic.com/fp/98721dffc0c1a9fcd64499a7dfb19d1b-p_f.jpg","https://photos.zillowstatic.com/fp/8ef56fba754417d42f888a6756e95d18-p_f.jpg","https://photos.zillowstatic.com/fp/d2dc1aba266ac562a360843df68f0ddb-p_f.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2899","https://www.zillow.com/homedetails/18319-Collins-St-APT-3-Los-Angeles-CA-91356/19935019_zpid/","1979"
